"states_id";"name";"countries_and_codes";"datecreated";"updated_at";"state_medical_visa_use_status"
716;"Tandjile";42;"";"";"0"
717;"Aisen";43;"";"";"0"
718;"Antofagasta";43;"";"";"0"
719;"Araucania";43;"";"";"0"
720;"Atacama";43;"";"";"0"
721;"Bio Bio";43;"";"";"0"
722;"Coquimbo";43;"";"";"0"
723;"Libertador General Bernardo O'";43;"";"";"0"
724;"Los Lagos";43;"";"";"0"
725;"Magellanes";43;"";"";"0"
726;"Maule";43;"";"";"0"
727;"Metropolitana";43;"";"";"0"
728;"Metropolitana de Santiago";43;"";"";"0"
729;"Tarapaca";43;"";"";"0"
730;"Valparaiso";43;"";"";"0"
731;"Anhui";44;"";"";"0"
732;"Aomen";44;"";"";"0"
733;"Beijing";44;"";"";"0"
734;"Beijing Shi";44;"";"";"0"
735;"Chongqing";44;"";"";"0"
736;"Fujian";44;"";"";"0"
737;"Gansu";44;"";"";"0"
738;"Guangdong";44;"";"";"0"
739;"Guangxi";44;"";"";"0"
740;"Guizhou";44;"";"";"0"
741;"Hainan";44;"";"";"0"
742;"Hebei";44;"";"";"0"
743;"Heilongjiang";44;"";"";"0"
744;"Henan";44;"";"";"0"
745;"Hubei";44;"";"";"0"
746;"Hunan";44;"";"";"0"
747;"Jiangsu";44;"";"";"0"
748;"Jiangxi";44;"";"";"0"
749;"Jilin";44;"";"";"0"
750;"Liaoning";44;"";"";"0"
751;"Nei Monggol";44;"";"";"0"
752;"Ningxia Hui";44;"";"";"0"
753;"Qinghai";44;"";"";"0"
754;"Shaanxi";44;"";"";"0"
755;"Shandong";44;"";"";"0"
756;"Shanghai";44;"";"";"0"
757;"Shanxi";44;"";"";"0"
758;"Sichuan";44;"";"";"0"
759;"Tianjin";44;"";"";"0"
760;"Xianggang";44;"";"";"0"
761;"Xinjiang";44;"";"";"0"
762;"Xizang";44;"";"";"0"
763;"Yunnan";44;"";"";"0"
764;"Zhejiang";44;"";"";"0"
765;"Christmas Island";45;"";"";"0"
766;"Cocos (Keeling) Islands";46;"";"";"0"
767;"Amazonas";47;"";"";"0"
768;"Antioquia";47;"";"";"0"
769;"Arauca";47;"";"";"0"
770;"Atlantico";47;"";"";"0"
771;"Bogota";47;"";"";"0"
772;"Bolivar";47;"";"";"0"
773;"Boyaca";47;"";"";"0"
774;"Caldas";47;"";"";"0"
775;"Caqueta";47;"";"";"0"
776;"Casanare";47;"";"";"0"
777;"Cauca";47;"";"";"0"
778;"Cesar";47;"";"";"0"
779;"Choco";47;"";"";"0"
780;"Cordoba";47;"";"";"0"
781;"Cundinamarca";47;"";"";"0"
782;"Guainia";47;"";"";"0"
783;"Guaviare";47;"";"";"0"
784;"Huila";47;"";"";"0"
785;"La Guajira";47;"";"";"0"
786;"Magdalena";47;"";"";"0"
787;"Meta";47;"";"";"0"
788;"Narino";47;"";"";"0"
789;"Norte de Santander";47;"";"";"0"
790;"Putumayo";47;"";"";"0"
791;"Quindio";47;"";"";"0"
792;"Risaralda";47;"";"";"0"
793;"San Andres y Providencia";47;"";"";"0"
794;"Santander";47;"";"";"0"
795;"Sucre";47;"";"";"0"
796;"Tolima";47;"";"";"0"
797;"Valle del Cauca";47;"";"";"0"
798;"Vaupes";47;"";"";"0"
799;"Vichada";47;"";"";"0"
800;"Mwali";48;"";"";"0"
801;"Njazidja";48;"";"";"0"
802;"Nzwani";48;"";"";"0"
803;"Bouenza";49;"";"";"0"
804;"Brazzaville";49;"";"";"0"
805;"Cuvette";49;"";"";"0"
806;"Kouilou";49;"";"";"0"
807;"Lekoumou";49;"";"";"0"
808;"Likouala";49;"";"";"0"
809;"Niari";49;"";"";"0"
810;"Plateaux";49;"";"";"0"
811;"Pool";49;"";"";"0"
812;"Sangha";49;"";"";"0"
813;"Bandundu";50;"";"";"0"
814;"Bas-Congo";50;"";"";"0"
815;"Equateur";50;"";"";"0"
816;"Haut-Congo";50;"";"";"0"
817;"Kasai-Occidental";50;"";"";"0"
818;"Kasai-Oriental";50;"";"";"0"
819;"Katanga";50;"";"";"0"
820;"Kinshasa";50;"";"";"0"
821;"Maniema";50;"";"";"0"
822;"Nord-Kivu";50;"";"";"0"
823;"Sud-Kivu";50;"";"";"0"
824;"Aitutaki";51;"";"";"0"
825;"Atiu";51;"";"";"0"
826;"Mangaia";51;"";"";"0"
827;"Manihiki";51;"";"";"0"
828;"Mauke";51;"";"";"0"
829;"Mitiaro";51;"";"";"0"
830;"Nassau";51;"";"";"0"
831;"Pukapuka";51;"";"";"0"
832;"Rakahanga";51;"";"";"0"
833;"Rarotonga";51;"";"";"0"
834;"Tongareva";51;"";"";"0"
835;"Alajuela";52;"";"";"0"
836;"Cartago";52;"";"";"0"
837;"Guanacaste";52;"";"";"0"
838;"Heredia";52;"";"";"0"
839;"Limon";52;"";"";"0"
840;"Puntarenas";52;"";"";"0"
841;"San Jose";52;"";"";"0"
842;"Abidjan";53;"";"";"0"
843;"Agneby";53;"";"";"0"
844;"Bafing";53;"";"";"0"
845;"Denguele";53;"";"";"0"
846;"Dix-huit Montagnes";53;"";"";"0"
847;"Fromager";53;"";"";"0"
848;"Haut-Sassandra";53;"";"";"0"
849;"Lacs";53;"";"";"0"
850;"Lagunes";53;"";"";"0"
851;"Marahoue";53;"";"";"0"
852;"Moyen-Cavally";53;"";"";"0"
853;"Moyen-Comoe";53;"";"";"0"
854;"N'zi-Comoe";53;"";"";"0"
855;"Sassandra";53;"";"";"0"
856;"Savanes";53;"";"";"0"
857;"Sud-Bandama";53;"";"";"0"
858;"Sud-Comoe";53;"";"";"0"
859;"Vallee du Bandama";53;"";"";"0"
860;"Worodougou";53;"";"";"0"
861;"Zanzan";53;"";"";"0"
862;"Bjelovar-Bilogora";54;"";"";"0"
863;"Dubrovnik-Neretva";54;"";"";"0"
864;"Grad Zagreb";54;"";"";"0"
865;"Istra";54;"";"";"0"
866;"Karlovac";54;"";"";"0"
867;"Koprivnica-Krizhevci";54;"";"";"0"
868;"Krapina-Zagorje";54;"";"";"0"
869;"Lika-Senj";54;"";"";"0"
870;"Medhimurje";54;"";"";"0"
871;"Medimurska Zupanija";54;"";"";"0"
872;"Osijek-Baranja";54;"";"";"0"
873;"Osjecko-Baranjska Zupanija";54;"";"";"0"
874;"Pozhega-Slavonija";54;"";"";"0"
875;"Primorje-Gorski Kotar";54;"";"";"0"
876;"Shibenik-Knin";54;"";"";"0"
877;"Sisak-Moslavina";54;"";"";"0"
878;"Slavonski Brod-Posavina";54;"";"";"0"
879;"Split-Dalmacija";54;"";"";"0"
880;"Varazhdin";54;"";"";"0"
881;"Virovitica-Podravina";54;"";"";"0"
882;"Vukovar-Srijem";54;"";"";"0"
883;"Zadar";54;"";"";"0"
884;"Zagreb";54;"";"";"0"
885;"Camaguey";55;"";"";"0"
886;"Ciego de Avila";55;"";"";"0"
887;"Cienfuegos";55;"";"";"0"
888;"Ciudad de la Habana";55;"";"";"0"
889;"Granma";55;"";"";"0"
890;"Guantanamo";55;"";"";"0"
891;"Habana";55;"";"";"0"
892;"Holguin";55;"";"";"0"
893;"Isla de la Juventud";55;"";"";"0"
894;"La Habana";55;"";"";"0"
895;"Las Tunas";55;"";"";"0"
896;"Matanzas";55;"";"";"0"
897;"Pinar del Rio";55;"";"";"0"
898;"Sancti Spiritus";55;"";"";"0"
899;"Santiago de Cuba";55;"";"";"0"
900;"Villa Clara";55;"";"";"0"
901;"Government controlled area";56;"";"";"0"
902;"Limassol";56;"";"";"0"
903;"Nicosia District";56;"";"";"0"
904;"Paphos";56;"";"";"0"
905;"Turkish controlled area";56;"";"";"0"
906;"Central Bohemian";57;"";"";"0"
907;"Frycovice";57;"";"";"0"
908;"Jihocesky Kraj";57;"";"";"0"
909;"Jihochesky";57;"";"";"0"
910;"Jihomoravsky";57;"";"";"0"
911;"Karlovarsky";57;"";"";"0"
912;"Klecany";57;"";"";"0"
913;"Kralovehradecky";57;"";"";"0"
914;"Liberecky";57;"";"";"0"
915;"Lipov";57;"";"";"0"
916;"Moravskoslezsky";57;"";"";"0"
917;"Olomoucky";57;"";"";"0"
918;"Olomoucky Kraj";57;"";"";"0"
919;"Pardubicky";57;"";"";"0"
920;"Plzensky";57;"";"";"0"
921;"Praha";57;"";"";"0"
922;"Rajhrad";57;"";"";"0"
923;"Smirice";57;"";"";"0"
924;"South Moravian";57;"";"";"0"
925;"Straz nad Nisou";57;"";"";"0"
926;"Stredochesky";57;"";"";"0"
927;"Unicov";57;"";"";"0"
928;"Ustecky";57;"";"";"0"
929;"Valletta";57;"";"";"0"
930;"Velesin";57;"";"";"0"
931;"Vysochina";57;"";"";"0"
932;"Zlinsky";57;"";"";"0"
933;"Arhus";58;"";"";"0"
934;"Bornholm";58;"";"";"0"
935;"Frederiksborg";58;"";"";"0"
936;"Fyn";58;"";"";"0"
937;"Hovedstaden";58;"";"";"0"
938;"Kobenhavn";58;"";"";"0"
939;"Kobenhavns Amt";58;"";"";"0"
940;"Kobenhavns Kommune";58;"";"";"0"
941;"Nordjylland";58;"";"";"0"
942;"Ribe";58;"";"";"0"
943;"Ringkobing";58;"";"";"0"
944;"Roervig";58;"";"";"0"
945;"Roskilde";58;"";"";"0"
946;"Roslev";58;"";"";"0"
947;"Sjaelland";58;"";"";"0"
948;"Soeborg";58;"";"";"0"
949;"Sonderjylland";58;"";"";"0"
950;"Storstrom";58;"";"";"0"
951;"Syddanmark";58;"";"";"0"
952;"Toelloese";58;"";"";"0"
953;"Vejle";58;"";"";"0"
954;"Vestsjalland";58;"";"";"0"
955;"Viborg";58;"";"";"0"
956;"'Ali Sabih";59;"";"";"0"
957;"Dikhil";59;"";"";"0"
958;"Jibuti";59;"";"";"0"
959;"Tajurah";59;"";"";"0"
960;"Ubuk";59;"";"";"0"
961;"Saint Andrew";60;"";"";"0"
962;"Saint David";60;"";"";"0"
963;"Saint George";60;"";"";"0"
964;"Saint John";60;"";"";"0"
965;"Saint Joseph";60;"";"";"0"
966;"Saint Luke";60;"";"";"0"
967;"Saint Mark";60;"";"";"0"
968;"Saint Patrick";60;"";"";"0"
969;"Saint Paul";60;"";"";"0"
970;"Saint Peter";60;"";"";"0"
971;"Azua";61;"";"";"0"
972;"Bahoruco";61;"";"";"0"
973;"Barahona";61;"";"";"0"
974;"Dajabon";61;"";"";"0"
975;"Distrito Nacional";61;"";"";"0"
976;"Duarte";61;"";"";"0"
977;"El Seybo";61;"";"";"0"
978;"Elias Pina";61;"";"";"0"
979;"Espaillat";61;"";"";"0"
980;"Hato Mayor";61;"";"";"0"
981;"Independencia";61;"";"";"0"
982;"La Altagracia";61;"";"";"0"
983;"La Romana";61;"";"";"0"
984;"La Vega";61;"";"";"0"
985;"Maria Trinidad Sanchez";61;"";"";"0"
986;"Monsenor Nouel";61;"";"";"0"
987;"Monte Cristi";61;"";"";"0"
988;"Monte Plata";61;"";"";"0"
989;"Pedernales";61;"";"";"0"
990;"Peravia";61;"";"";"0"
991;"Puerto Plata";61;"";"";"0"
992;"Salcedo";61;"";"";"0"
993;"Samana";61;"";"";"0"
994;"San Cristobal";61;"";"";"0"
995;"San Juan";61;"";"";"0"
996;"San Pedro de Macoris";61;"";"";"0"
997;"Sanchez Ramirez";61;"";"";"0"
998;"Santiago";61;"";"";"0"
999;"Santiago Rodriguez";61;"";"";"0"
1000;"Valverde";61;"";"";"0"
1001;"Aileu";62;"";"";"0"
1002;"Ainaro";62;"";"";"0"
1003;"Ambeno";62;"";"";"0"
1004;"Baucau";62;"";"";"0"
1005;"Bobonaro";62;"";"";"0"
1006;"Cova Lima";62;"";"";"0"
1007;"Dili";62;"";"";"0"
1008;"Ermera";62;"";"";"0"
1009;"Lautem";62;"";"";"0"
1010;"Liquica";62;"";"";"0"
1011;"Manatuto";62;"";"";"0"
1012;"Manufahi";62;"";"";"0"
1013;"Viqueque";62;"";"";"0"
1014;"Azuay";63;"";"";"0"
1015;"Bolivar";63;"";"";"0"
1016;"Canar";63;"";"";"0"
1017;"Carchi";63;"";"";"0"
1018;"Chimborazo";63;"";"";"0"
1019;"Cotopaxi";63;"";"";"0"
1020;"El Oro";63;"";"";"0"
1021;"Esmeraldas";63;"";"";"0"
1022;"Galapagos";63;"";"";"0"
1023;"Guayas";63;"";"";"0"
1024;"Imbabura";63;"";"";"0"
1025;"Loja";63;"";"";"0"
1026;"Los Rios";63;"";"";"0"
1027;"Manabi";63;"";"";"0"
1028;"Morona Santiago";63;"";"";"0"
1029;"Napo";63;"";"";"0"
1030;"Orellana";63;"";"";"0"
1031;"Pastaza";63;"";"";"0"
1032;"Pichincha";63;"";"";"0"
1033;"Sucumbios";63;"";"";"0"
1034;"Tungurahua";63;"";"";"0"
1035;"Zamora Chinchipe";63;"";"";"0"
1036;"Aswan";64;"";"";"0"
1037;"Asyut";64;"";"";"0"
1038;"Bani Suwayf";64;"";"";"0"
1039;"Bur Sa'id";64;"";"";"0"
1040;"Cairo";64;"";"";"0"
1041;"Dumyat";64;"";"";"0"
1042;"Kafr-ash-Shaykh";64;"";"";"0"
1043;"Matruh";64;"";"";"0"
1044;"Muhafazat ad Daqahliyah";64;"";"";"0"
1045;"Muhafazat al Fayyum";64;"";"";"0"
1046;"Muhafazat al Gharbiyah";64;"";"";"0"
1047;"Muhafazat al Iskandariyah";64;"";"";"0"
1048;"Muhafazat al Qahirah";64;"";"";"0"
1049;"Qina";64;"";"";"0"
1050;"Sawhaj";64;"";"";"0"
1051;"Sina al-Janubiyah";64;"";"";"0"
1052;"Sina ash-Shamaliyah";64;"";"";"0"
1053;"ad-Daqahliyah";64;"";"";"0"
1054;"al-Bahr-al-Ahmar";64;"";"";"0"
1055;"al-Buhayrah";64;"";"";"0"
1056;"al-Fayyum";64;"";"";"0"
1057;"al-Gharbiyah";64;"";"";"0"
1058;"al-Iskandariyah";64;"";"";"0"
1059;"al-Ismailiyah";64;"";"";"0"
1060;"al-Jizah";64;"";"";"0"
1061;"al-Minufiyah";64;"";"";"0"
1062;"al-Minya";64;"";"";"0"
1063;"al-Qahira";64;"";"";"0"
1064;"al-Qalyubiyah";64;"";"";"0"
1065;"al-Uqsur";64;"";"";"0"
1066;"al-Wadi al-Jadid";64;"";"";"0"
1067;"as-Suways";64;"";"";"0"
1068;"ash-Sharqiyah";64;"";"";"0"
1069;"Ahuachapan";65;"";"";"0"
1070;"Cabanas";65;"";"";"0"
1071;"Chalatenango";65;"";"";"0"
1072;"Cuscatlan";65;"";"";"0"
1073;"La Libertad";65;"";"";"0"
1074;"La Paz";65;"";"";"0"
1075;"La Union";65;"";"";"0"
1076;"Morazan";65;"";"";"0"
1077;"San Miguel";65;"";"";"0"
1078;"San Salvador";65;"";"";"0"
1079;"San Vicente";65;"";"";"0"
1080;"Santa Ana";65;"";"";"0"
1081;"Sonsonate";65;"";"";"0"
1082;"Usulutan";65;"";"";"0"
1083;"Annobon";66;"";"";"0"
1084;"Bioko Norte";66;"";"";"0"
1085;"Bioko Sur";66;"";"";"0"
1086;"Centro Sur";66;"";"";"0"
1087;"Kie-Ntem";66;"";"";"0"
1088;"Litoral";66;"";"";"0"
1089;"Wele-Nzas";66;"";"";"0"
1090;"Anseba";67;"";"";"0"
1091;"Debub";67;"";"";"0"
1092;"Debub-Keih-Bahri";67;"";"";"0"
1093;"Gash-Barka";67;"";"";"0"
1094;"Maekel";67;"";"";"0"
1095;"Semien-Keih-Bahri";67;"";"";"0"
1096;"Harju";68;"";"";"0"
1097;"Hiiu";68;"";"";"0"
1098;"Ida-Viru";68;"";"";"0"
1099;"Jarva";68;"";"";"0"
1100;"Jogeva";68;"";"";"0"
1101;"Laane";68;"";"";"0"
1102;"Laane-Viru";68;"";"";"0"
1103;"Parnu";68;"";"";"0"
1104;"Polva";68;"";"";"0"
1105;"Rapla";68;"";"";"0"
1106;"Saare";68;"";"";"0"
1107;"Tartu";68;"";"";"0"
1108;"Valga";68;"";"";"0"
1109;"Viljandi";68;"";"";"0"
1110;"Voru";68;"";"";"0"
1111;"Addis Abeba";69;"";"";"0"
1112;"Afar";69;"";"";"0"
1113;"Amhara";69;"";"";"0"
1114;"Benishangul";69;"";"";"0"
1115;"Diredawa";69;"";"";"0"
1116;"Gambella";69;"";"";"0"
1117;"Harar";69;"";"";"0"
1118;"Jigjiga";69;"";"";"0"
1119;"Mekele";69;"";"";"0"
1120;"Oromia";69;"";"";"0"
1121;"Somali";69;"";"";"0"
1122;"Southern";69;"";"";"0"
1123;"Tigray";69;"";"";"0"
1124;"Christmas Island";70;"";"";"0"
1125;"Cocos Islands";70;"";"";"0"
1126;"Coral Sea Islands";70;"";"";"0"
1127;"Falkland Islands";71;"";"";"0"
1128;"South Georgia";71;"";"";"0"
1129;"Klaksvik";72;"";"";"0"
1130;"Nor ara Eysturoy";72;"";"";"0"
1131;"Nor oy";72;"";"";"0"
1132;"Sandoy";72;"";"";"0"
1133;"Streymoy";72;"";"";"0"
1134;"Su uroy";72;"";"";"0"
1135;"Sy ra Eysturoy";72;"";"";"0"
1136;"Torshavn";72;"";"";"0"
1137;"Vaga";72;"";"";"0"
1138;"Central";73;"";"";"0"
1139;"Eastern";73;"";"";"0"
1140;"Northern";73;"";"";"0"
1141;"South Pacific";73;"";"";"0"
1142;"Western";73;"";"";"0"
1143;"Ahvenanmaa";74;"";"";"0"
1144;"Etela-Karjala";74;"";"";"0"
1145;"Etela-Pohjanmaa";74;"";"";"0"
1146;"Etela-Savo";74;"";"";"0"
1147;"Etela-Suomen Laani";74;"";"";"0"
1148;"Ita-Suomen Laani";74;"";"";"0"
1149;"Ita-Uusimaa";74;"";"";"0"
1150;"Kainuu";74;"";"";"0"
1151;"Kanta-Hame";74;"";"";"0"
1152;"Keski-Pohjanmaa";74;"";"";"0"
1153;"Keski-Suomi";74;"";"";"0"
1154;"Kymenlaakso";74;"";"";"0"
1155;"Lansi-Suomen Laani";74;"";"";"0"
1156;"Lappi";74;"";"";"0"
1157;"Northern Savonia";74;"";"";"0"
1158;"Ostrobothnia";74;"";"";"0"
1159;"Oulun Laani";74;"";"";"0"
1160;"Paijat-Hame";74;"";"";"0"
1161;"Pirkanmaa";74;"";"";"0"
1162;"Pohjanmaa";74;"";"";"0"
1163;"Pohjois-Karjala";74;"";"";"0"
1164;"Pohjois-Pohjanmaa";74;"";"";"0"
1165;"Pohjois-Savo";74;"";"";"0"
1166;"Saarijarvi";74;"";"";"0"
1167;"Satakunta";74;"";"";"0"
1168;"Southern Savonia";74;"";"";"0"
1169;"Tavastia Proper";74;"";"";"0"
1170;"Uleaborgs Lan";74;"";"";"0"
1171;"Uusimaa";74;"";"";"0"
1172;"Varsinais-Suomi";74;"";"";"0"
1173;"Ain";75;"";"";"0"
1174;"Aisne";75;"";"";"0"
1175;"Albi Le Sequestre";75;"";"";"0"
1176;"Allier";75;"";"";"0"
1177;"Alpes-Cote dAzur";75;"";"";"0"
1178;"Alpes-Maritimes";75;"";"";"0"
1179;"Alpes-de-Haute-Provence";75;"";"";"0"
1180;"Alsace";75;"";"";"0"
1181;"Aquitaine";75;"";"";"0"
1182;"Ardeche";75;"";"";"0"
1183;"Ardennes";75;"";"";"0"
1184;"Ariege";75;"";"";"0"
1185;"Aube";75;"";"";"0"
1186;"Aude";75;"";"";"0"
1187;"Auvergne";75;"";"";"0"
1188;"Aveyron";75;"";"";"0"
1189;"Bas-Rhin";75;"";"";"0"
1190;"Basse-Normandie";75;"";"";"0"
1191;"Bouches-du-Rhone";75;"";"";"0"
1192;"Bourgogne";75;"";"";"0"
1193;"Bretagne";75;"";"";"0"
1194;"Brittany";75;"";"";"0"
1195;"Burgundy";75;"";"";"0"
1196;"Calvados";75;"";"";"0"
1197;"Cantal";75;"";"";"0"
1198;"Cedex";75;"";"";"0"
1199;"Centre";75;"";"";"0"
1200;"Charente";75;"";"";"0"
1201;"Charente-Maritime";75;"";"";"0"
1202;"Cher";75;"";"";"0"
1203;"Correze";75;"";"";"0"
1204;"Corse-du-Sud";75;"";"";"0"
1205;"Cote-d'Or";75;"";"";"0"
1206;"Cotes-d'Armor";75;"";"";"0"
1207;"Creuse";75;"";"";"0"
1208;"Crolles";75;"";"";"0"
1209;"Deux-Sevres";75;"";"";"0"
1210;"Dordogne";75;"";"";"0"
1211;"Doubs";75;"";"";"0"
1212;"Drome";75;"";"";"0"
1213;"Essonne";75;"";"";"0"
1214;"Eure";75;"";"";"0"
1215;"Eure-et-Loir";75;"";"";"0"
1216;"Feucherolles";75;"";"";"0"
1217;"Finistere";75;"";"";"0"
1218;"Franche-Comte";75;"";"";"0"
1219;"Gard";75;"";"";"0"
1220;"Gers";75;"";"";"0"
1221;"Gironde";75;"";"";"0"
1222;"Haut-Rhin";75;"";"";"0"
1223;"Haute-Corse";75;"";"";"0"
1224;"Haute-Garonne";75;"";"";"0"
1225;"Haute-Loire";75;"";"";"0"
1226;"Haute-Marne";75;"";"";"0"
1227;"Haute-Saone";75;"";"";"0"
1228;"Haute-Savoie";75;"";"";"0"
1229;"Haute-Vienne";75;"";"";"0"
1230;"Hautes-Alpes";75;"";"";"0"
1231;"Hautes-Pyrenees";75;"";"";"0"
1232;"Hauts-de-Seine";75;"";"";"0"
1233;"Herault";75;"";"";"0"
1234;"Ile-de-France";75;"";"";"0"
1235;"Ille-et-Vilaine";75;"";"";"0"
1236;"Indre";75;"";"";"0"
1237;"Indre-et-Loire";75;"";"";"0"
1238;"Isere";75;"";"";"0"
1239;"Jura";75;"";"";"0"
1240;"Klagenfurt";75;"";"";"0"
1241;"Landes";75;"";"";"0"
1242;"Languedoc-Roussillon";75;"";"";"0"
1243;"Larcay";75;"";"";"0"
1244;"Le Castellet";75;"";"";"0"
1245;"Le Creusot";75;"";"";"0"
1246;"Limousin";75;"";"";"0"
1247;"Loir-et-Cher";75;"";"";"0"
1248;"Loire";75;"";"";"0"
1249;"Loire-Atlantique";75;"";"";"0"
1250;"Loiret";75;"";"";"0"
1251;"Lorraine";75;"";"";"0"
1252;"Lot";75;"";"";"0"
1253;"Lot-et-Garonne";75;"";"";"0"
1254;"Lower Normandy";75;"";"";"0"
1255;"Lozere";75;"";"";"0"
1256;"Maine-et-Loire";75;"";"";"0"
1257;"Manche";75;"";"";"0"
1258;"Marne";75;"";"";"0"
1259;"Mayenne";75;"";"";"0"
1260;"Meurthe-et-Moselle";75;"";"";"0"
1261;"Meuse";75;"";"";"0"
1262;"Midi-Pyrenees";75;"";"";"0"
1263;"Morbihan";75;"";"";"0"
1264;"Moselle";75;"";"";"0"
1265;"Nievre";75;"";"";"0"
1266;"Nord";75;"";"";"0"
1267;"Nord-Pas-de-Calais";75;"";"";"0"
1268;"Oise";75;"";"";"0"
1269;"Orne";75;"";"";"0"
1270;"Paris";75;"";"";"0"
1271;"Pas-de-Calais";75;"";"";"0"
1272;"Pays de la Loire";75;"";"";"0"
1273;"Pays-de-la-Loire";75;"";"";"0"
1274;"Picardy";75;"";"";"0"
1275;"Puy-de-Dome";75;"";"";"0"
1276;"Pyrenees-Atlantiques";75;"";"";"0"
1277;"Pyrenees-Orientales";75;"";"";"0"
1278;"Quelmes";75;"";"";"0"
1279;"Rhone";75;"";"";"0"
1280;"Rhone-Alpes";75;"";"";"0"
1281;"Saint Ouen";75;"";"";"0"
1282;"Saint Viatre";75;"";"";"0"
1283;"Saone-et-Loire";75;"";"";"0"
1284;"Sarthe";75;"";"";"0"
1285;"Savoie";75;"";"";"0"
1286;"Seine-Maritime";75;"";"";"0"
1287;"Seine-Saint-Denis";75;"";"";"0"
1288;"Seine-et-Marne";75;"";"";"0"
1289;"Somme";75;"";"";"0"
1290;"Sophia Antipolis";75;"";"";"0"
1291;"Souvans";75;"";"";"0"
1292;"Tarn";75;"";"";"0"
1293;"Tarn-et-Garonne";75;"";"";"0"
1294;"Territoire de Belfort";75;"";"";"0"
1295;"Treignac";75;"";"";"0"
1296;"Upper Normandy";75;"";"";"0"
1297;"Val-d'Oise";75;"";"";"0"
1298;"Val-de-Marne";75;"";"";"0"
1299;"Var";75;"";"";"0"
1300;"Vaucluse";75;"";"";"0"
1301;"Vellise";75;"";"";"0"
1302;"Vendee";75;"";"";"0"
1303;"Vienne";75;"";"";"0"
1304;"Vosges";75;"";"";"0"
1305;"Yonne";75;"";"";"0"
1306;"Yvelines";75;"";"";"0"
1307;"Cayenne";76;"";"";"0"
1308;"Saint-Laurent-du-Maroni";76;"";"";"0"
1309;"Iles du Vent";77;"";"";"0"
1310;"Iles sous le Vent";77;"";"";"0"
1311;"Marquesas";77;"";"";"0"
1312;"Tuamotu";77;"";"";"0"
1313;"Tubuai";77;"";"";"0"
1314;"Amsterdam";78;"";"";"0"
1315;"Crozet Islands";78;"";"";"0"
1316;"Kerguelen";78;"";"";"0"
1317;"Estuaire";79;"";"";"0"
1318;"Haut-Ogooue";79;"";"";"0"
1319;"Moyen-Ogooue";79;"";"";"0"
1320;"Ngounie";79;"";"";"0"
1321;"Nyanga";79;"";"";"0"
1322;"Ogooue-Ivindo";79;"";"";"0"
1323;"Ogooue-Lolo";79;"";"";"0"
1324;"Ogooue-Maritime";79;"";"";"0"
1325;"Woleu-Ntem";79;"";"";"0"
1326;"Banjul";80;"";"";"0"
1327;"Basse";80;"";"";"0"
1328;"Brikama";80;"";"";"0"
1329;"Janjanbureh";80;"";"";"0"
1330;"Kanifing";80;"";"";"0"
1331;"Kerewan";80;"";"";"0"
1332;"Kuntaur";80;"";"";"0"
1333;"Mansakonko";80;"";"";"0"
1334;"Abhasia";81;"";"";"0"
1335;"Ajaria";81;"";"";"0"
1336;"Guria";81;"";"";"0"
1337;"Imereti";81;"";"";"0"
1338;"Kaheti";81;"";"";"0"
1339;"Kvemo Kartli";81;"";"";"0"
1340;"Mcheta-Mtianeti";81;"";"";"0"
1341;"Racha";81;"";"";"0"
1342;"Samagrelo-Zemo Svaneti";81;"";"";"0"
1343;"Samche-Zhavaheti";81;"";"";"0"
1344;"Shida Kartli";81;"";"";"0"
1345;"Tbilisi";81;"";"";"0"
1346;"Auvergne";82;"";"";"0"
1347;"Baden-Wurttemberg";82;"";"";"0"
1348;"Bavaria";82;"";"";"0"
1349;"Bayern";82;"";"";"0"
1350;"Beilstein Wurtt";82;"";"";"0"
1351;"Berlin";82;"";"";"0"
1352;"Brandenburg";82;"";"";"0"
1353;"Bremen";82;"";"";"0"
1354;"Dreisbach";82;"";"";"0"
1355;"Freistaat Bayern";82;"";"";"0"
1356;"Hamburg";82;"";"";"0"
1357;"Hannover";82;"";"";"0"
1358;"Heroldstatt";82;"";"";"0"
1359;"Hessen";82;"";"";"0"
1360;"Kortenberg";82;"";"";"0"
1361;"Laasdorf";82;"";"";"0"
1362;"Land Baden-Wurttemberg";82;"";"";"0"
1363;"Land Bayern";82;"";"";"0"
1364;"Land Brandenburg";82;"";"";"0"
1365;"Land Hessen";82;"";"";"0"
1366;"Land Mecklenburg-Vorpommern";82;"";"";"0"
1367;"Land Nordrhein-Westfalen";82;"";"";"0"
1368;"Land Rheinland-Pfalz";82;"";"";"0"
1369;"Land Sachsen";82;"";"";"0"
1370;"Land Sachsen-Anhalt";82;"";"";"0"
1371;"Land Thuringen";82;"";"";"0"
1372;"Lower Saxony";82;"";"";"0"
1373;"Mecklenburg-Vorpommern";82;"";"";"0"
1374;"Mulfingen";82;"";"";"0"
1375;"Munich";82;"";"";"0"
1376;"Neubeuern";82;"";"";"0"
1377;"Niedersachsen";82;"";"";"0"
1378;"Noord-Holland";82;"";"";"0"
1379;"Nordrhein-Westfalen";82;"";"";"0"
1380;"North Rhine-Westphalia";82;"";"";"0"
1381;"Osterode";82;"";"";"0"
1382;"Rheinland-Pfalz";82;"";"";"0"
1383;"Rhineland-Palatinate";82;"";"";"0"
1384;"Saarland";82;"";"";"0"
1385;"Sachsen";82;"";"";"0"
